0,0.0,0.0,-0.1875,-0.0625,-0.35119047619047616,-0.18154761904761904,-0.46726190476190477,-0.2857142857142857,-0.5565476190476191,-0.37202380952380953,-0.25595238095238093,-0.45535714285714285,-0.3333333333333333,-0.6369047619047619,-0.37202380952380953,-0.7529761904761905,-0.3958333333333333,-0.8571428571428571,-0.13095238095238096,-0.5029761904761905,-0.15773809523809523,-0.7291666666666666,-0.17559523809523808,-0.875,-0.1875,-1.0,-0.011904761904761904,-0.49702380952380953,-0.005952380952380952,-0.7083333333333334,-0.008928571428571428,-0.8363095238095238,-0.023809523809523808,-0.9523809523809523,0.10119047619047619,-0.4494047619047619,0.14285714285714285,-0.5982142857142857,0.16071428571428573,-0.6964285714285714,0.16666666666666666,-0.7916666666666666
0,0.0,0.0,-0.19584569732937684,-0.05341246290801187,-0.3649851632047478,-0.17507418397626112,-0.4807121661721068,-0.2789317507418398,-0.56973293768546,-0.3590504451038576,-0.26112759643916916,-0.4599406528189911,-0.34124629080118696,-0.6409495548961425,-0.3798219584569733,-0.7537091988130564,-0.4065281899109792,-0.857566765578635,-0.13649851632047477,-0.5074183976261127,-0.1632047477744807,-0.7329376854599406,-0.18100890207715134,-0.8753709198813057,-0.19287833827893175,-1.0,-0.01483679525222552,-0.5014836795252225,-0.01483679525222552,-0.7151335311572701,-0.02373887240356083,-0.8456973293768546,-0.04154302670623145,-0.9614243323442137,0.10385756676557864,-0.45103857566765576,0.1394658753709199,-0.6023738872403561,0.1543026706231454,-0.7062314540059347,0.1572700296735905,-0.8041543026706232
0,0.0,0.0,-0.21194029850746268,-0.041791044776119404,-0.3940298507462687,-0.1582089552238806,-0.5104477611940299,-0.25671641791044775,-0.6059701492537314,-0.3283582089552239,-0.29253731343283584,-0.44477611940298506,-0.373134328358209,-0.6298507462686567,-0.417910447761194,-0.7432835820895523,-0.4507462686567164,-0.8417910447761194,-0.16417910447761194,-0.4955223880597015,-0.20298507462686566,-0.7283582089552239,-0.2298507462686567,-0.8746268656716418,-0.2507462686567164,-1.0,-0.041791044776119404,-0.49850746268656715,-0.05373134328358209,-0.7194029850746269,-0.06567164179104477,-0.8537313432835821,-0.08059701492537313,-0.9701492537313433,0.08059701492537313,-0.4597014925373134,0.11940298507462686,-0.6208955223880597,0.14029850746268657,-0.7283582089552239,0.15223880597014924,-0.8238805970149253
0,0.0,0.0,-0.2147239263803681,-0.04294478527607362,-0.40797546012269936,-0.147239263803681,-0.5460122699386503,-0.2331288343558282,-0.656441717791411,-0.29141104294478526,-0.3343558282208589,-0.44171779141104295,-0.44171779141104295,-0.6257668711656442,-0.5,-0.7361963190184049,-0.5429447852760736,-0.8374233128834356,-0.2147239263803681,-0.5030674846625767,-0.2822085889570552,-0.7331288343558282,-0.32515337423312884,-0.8773006134969326,-0.3619631901840491,-1.0,-0.09202453987730061,-0.5122699386503068,-0.12883435582822086,-0.7331288343558282,-0.15644171779141106,-0.8680981595092024,-0.1901840490797546,-0.9846625766871165,0.03374233128834356,-0.4815950920245399,0.05214723926380368,-0.647239263803681,0.05214723926380368,-0.7515337423312883,0.04294478527607362,-0.8496932515337423
0,0.0,0.0,-0.1981981981981982,-0.05105105105105105,-0.3783783783783784,-0.16816816816816818,-0.5105105105105106,-0.2552552552552553,-0.5945945945945946,-0.33633633633633636,-0.2972972972972973,-0.45045045045045046,-0.3993993993993994,-0.6366366366366366,-0.45045045045045046,-0.7507507507507507,-0.4864864864864865,-0.8528528528528528,-0.18018018018018017,-0.5075075075075075,-0.23723723723723725,-0.7387387387387387,-0.2672672672672673,-0.8828828828828829,-0.2912912912912913,-1.0,-0.057057057057057055,-0.5135135135135135,-0.09009009009009009,-0.7297297297297297,-0.1111111111111111,-0.8618618618618619,-0.13813813813813813,-0.975975975975976,0.07207207207207207,-0.4744744744744745,0.08708708708708708,-0.6306306306306306,0.08408408408408409,-0.7357357357357357,0.07207207207207207,-0.8318318318318318
0,0.0,0.0,-0.1544943820224719,-0.07584269662921349,-0.2893258426966292,-0.20224719101123595,-0.3848314606741573,-0.30337078651685395,-0.4550561797752809,-0.3904494382022472,-0.17696629213483145,-0.47752808988764045,-0.23314606741573032,-0.6629213483146067,-0.2612359550561798,-0.7808988764044944,-0.2752808988764045,-0.8876404494382022,-0.05898876404494382,-0.5196629213483146,-0.06741573033707865,-0.7387640449438202,-0.07303370786516854,-0.8820224719101124,-0.07584269662921349,-1.0,0.05056179775280899,-0.5056179775280899,0.0702247191011236,-0.7050561797752809,0.07584269662921349,-0.8230337078651685,0.0702247191011236,-0.9241573033707865,0.15168539325842698,-0.44662921348314605,0.18820224719101122,-0.5926966292134831,0.20786516853932585,-0.6825842696629213,0.21910112359550563,-0.7640449438202247
0,0.0,0.0,-0.16022099447513813,-0.0718232044198895,-0.2900552486187845,-0.19889502762430938,-0.3729281767955801,-0.2955801104972376,-0.430939226519337,-0.3701657458563536,-0.15193370165745856,-0.4696132596685083,-0.19060773480662985,-0.6657458563535912,-0.20994475138121546,-0.7900552486187845,-0.21823204419889503,-0.8950276243093923,-0.03314917127071823,-0.5027624309392266,-0.016574585635359115,-0.7348066298342542,-0.011049723756906077,-0.8784530386740331,-0.011049723756906077,-1.0,0.07458563535911603,-0.4861878453038674,0.11049723756906077,-0.7044198895027625,0.12430939226519337,-0.8370165745856354,0.12430939226519337,-0.9475138121546961,0.1685082872928177,-0.43370165745856354,0.22375690607734808,-0.585635359116022,0.24861878453038674,-0.6850828729281768,0.26519337016574585,-0.7707182320441989
0,0.0,0.0,-0.20114942528735633,-0.011494252873563218,-0.3735632183908046,-0.11494252873563218,-0.5086206896551724,-0.20689655172413793,-0.6206896551724138,-0.2614942528735632,-0.25,-0.42528735632183906,-0.33045977011494254,-0.6206896551724138,-0.367816091954023,-0.7413793103448276,-0.39080459770114945,-0.8477011494252874,-0.1206896551724138,-0.47413793103448276,-0.13505747126436782,-0.7183908045977011,-0.14655172413793102,-0.867816091954023,-0.14942528735632185,-1.0,0.005747126436781609,-0.47126436781609193,0.022988505747126436,-0.6954022988505747,0.031609195402298854,-0.8333333333333334,0.031609195402298854,-0.9540229885057471,0.12643678160919541,-0.4224137931034483,0.1896551724137931,-0.5862068965517241,0.22126436781609196,-0.6954022988505747,0.2413793103448276,-0.7959770114942529
0,0.0,0.0,-0.2155688622754491,-0.005988023952095809,-0.40718562874251496,-0.09880239520958084,-0.5508982035928144,-0.18562874251497005,-0.6676646706586826,-0.25449101796407186,-0.2994011976047904,-0.4221556886227545,-0.39820359281437123,-0.6167664670658682,-0.4550898203592814,-0.7365269461077845,-0.49101796407185627,-0.844311377245509,-0.16467065868263472,-0.47604790419161674,-0.218562874251497,-0.718562874251497,-0.25149700598802394,-0.8712574850299402,-0.27245508982035926,-1.0,-0.03293413173652695,-0.47604790419161674,-0.041916167664670656,-0.7095808383233533,-0.05089820359281437,-0.8562874251497006,-0.06287425149700598,-0.9820359281437125,0.09880239520958084,-0.4341317365269461,0.1407185628742515,-0.6107784431137725,0.16167664670658682,-0.7335329341317365,0.17065868263473055,-0.844311377245509
0,0.0,0.0,-0.22,-0.017142857142857144,-0.41714285714285715,-0.12285714285714286,-0.5514285714285714,-0.21428571428571427,-0.66,-0.26285714285714284,-0.3342857142857143,-0.4257142857142857,-0.44571428571428573,-0.6,-0.5114285714285715,-0.7114285714285714,-0.56,-0.8114285714285714,-0.21714285714285714,-0.48857142857142855,-0.2885714285714286,-0.7228571428571429,-0.33714285714285713,-0.8714285714285714,-0.37714285714285717,-1.0,-0.09428571428571429,-0.4942857142857143,-0.13428571428571429,-0.7171428571428572,-0.16285714285714287,-0.8571428571428571,-0.19428571428571428,-0.9857142857142858,0.03428571428571429,-0.46285714285714286,0.05714285714285714,-0.6285714285714286,0.07142857142857142,-0.74,0.07428571428571429,-0.8428571428571429
